1213,25.1188643150958,31.6227766016838,39.8107170553497,50.1187233627272,63.0957344480193,79.4328234724282,100,125.892541179417,158.489319246111,199.526231496888,251.188643150958,316.227766016838,398.107170553497,501.187233627273,630.957344480194,794.328234724282,1000,1258.92541179417,1584.89319246111,1995.26231496888,2511.88643150958,3162.27766016838,3981.07170553498,5011.87233627273,6309.57344480194,7943.28234724283,10000,12589.2541179417,15848.9319246112,19952.6231496888,25118.8643150958,31622.7766016839,39810.7170553498
737988.052083333,65.6266511704784,62.4384149819672,69.0416594179168,73.270814118281,72.8271643951696,72.9085699379757,78.7120083452781,83.3032734701962,79.9857645344908,73.9533615921681,72.7333197194836,71.3895897973154,71.2162525718466,71.6950694664904,69.9823668599029,66.3620228354446,66.3830103040845,63.4284197771776,59.7785212352526,62.0969951279471,60.8185532449497,62.3711509278629,63.2749513968144,64.8898103082364,66.2759865176452,67.0602221206236,66.7900744560596,66.7845530929796,68.210014420762,74.9384606378706,73.5498720547698,76.0769393177656,78.1393069639918
737988.052094907,66.2449808214695,62.723618995896,66.1915598062947,69.9014769584551,83.854517493455,87.8798047380233,88.2610904453402,84.0967207652649,83.065158269671,76.2110902984892,74.919443115178,71.9040993376609,71.5017669024697,72.2334975904655,71.0663655702373,67.419832068284,67.6617967517887,63.7435447634937,60.2332416401579,61.184785281638,60.870515177183,62.3687659783937,62.9929357979991,64.1696085818878,65.3788694359428,66.3984090783048,66.4035919997478,66.7892959970261,68.4373683718718,74.3084510790319,73.7046284937659,76.0311603405607,77.9945115543225
737988.052106482,63.9736726040293,61.7131298039022,67.3713096093425,78.3306544921174,81.3020236060331,78.4859169734696,81.0766391722142,79.9924341671889,80.517060911073,73.7553458297834,71.8706010458481,71.5378821995419,71.6272753738467,71.2774481027359,69.2766333051074,66.3068512040208,65.1712828956523,62.2117487805758,60.3262797889956,61.5857269758714,60.5015857087059,62.6065171411731,63.687074732198,64.5926328755629,66.2633660306443,66.9547028276911,66.5937769599918,66.7750673595583,68.4773925795504,74.9508648840993,73.5092642369956,75.9025084018666,78.0392752351428
737988.052118056,59.2923592047369,63.7336827330168,67.7855644274425,72.8875849315801,75.5635438327791,75.3500110903432,79.1795596662324,79.6880362105518,82.1752148110261,73.0279369213194,72.7798816077612,72.1098597732267,70.750316096157,71.6441101489689,69.9060132873119,67.3590099095108,64.4093409867598,63.0410521524204,60.219150096234,61.1373402960707,60.4044786275595,62.4758470013753,63.6646465693362,64.9923231580787,66.4925581084178,67.2275195937446,66.9188633872635,66.841980179413,68.46164372701,75.1627495347559,73.525510414368,76.0319128672205,77.9907627360879
737988.05212963,65.3924505379602,63.5595955733209,69.8573159797132,73.6330469264837,73.6129602498524,74.2693181301536,76.6466444128425,80.3364777617409,82.189223740949,73.2727571192847,70.8127200170392,70.7412612537764,71.7367394823839,71.8673304437116,68.9847184367966,66.5645483758532,65.7282889253308,62.7608834447858,59.9445343149021,61.4306889228064,61.0528251399339,62.1222671286072,63.451050078616,64.743832200437,66.546867020826,66.9499520681019,66.6409916142061,66.9033708839367,68.4004791663536,75.0476683756515,73.4346176708194,76.1140042230577,78.1355208328379
737988.052141204,64.7364462135953,66.5559223467795,64.0179805744555,71.663512297852,75.3108814471838,76.9881909449396,82.6634826876142,87.6697086095789,84.6434675282259,77.3291734072457,77.8784363005733,75.3823686964599,73.4005271812937,72.3194512695824,70.5636096699029,66.7669156331534,67.4424032326197,64.513039621801,59.8728188375612,62.5951760198506,61.3919217955481,62.3979482298491,63.8981620966661,64.4284218848262,65.7583341724694,66.4971557996883,66.7136055783925,66.8938813684907,68.4128334272042,74.6118561614088,73.5557785417333,75.9880369451042,78.0533668436044
737988.052152778,61.0782774268062,60.3702821078207,67.6720797816195,71.2082307597469,77.3734611687,79.6363707516088,82.3889698265569,86.8096956957102,83.879999596159,74.4829557068741,73.5957555125714,71.9218537648926,72.3793339013529,72.3678166038432,70.1622774527788,66.3852282475924,67.5735089251671,63.4885749182633,60.0939168001938,61.6768694214427,60.4440111418893,62.1388694763807,63.4638517220776,64.6951874504206,66.2570387508381,66.6181402208042,66.6944553846284,66.7512028332806,68.3625709162971,74.7556805557773,73.476045645421,76.1020569702699,78.178492152436
737988.052164352,65.7344768440336,60.9801464378389,64.8645573581351,70.5811229628795,76.2662486288575,75.0544672830062,80.2328057621132,82.0242406115994,84.1296394574297,75.2769466857202,71.6166483028432,73.0606236013688,70.5955428952468,72.0505087402399,69.5698119238614,66.6003522477028,65.7752485779172,63.297794521485,59.8292640466049,62.2172022725307,60.62940182429,62.5124424138255,63.6707499441877,64.9570321436015,65.9955020897588,66.8425841998103,66.5500809532332,66.6478411241929,68.5441075797215,74.8254164696851,73.5235409810536,75.9099602090976,78.1428495703898
737988.052175926,68.1909653823146,65.4460032406314,66.3185261436743,71.7751468195398,73.2569789584835,81.5191336349273,87.3651358363283,82.5585305235633,84.0898200789323,79.7988437286963,74.8183613221175,73.0192383440649,72.4382706223375,72.4774104069396,71.2515568976917,67.6956166946034,67.1680693780773,63.766523380952,59.5401918266978,61.8627518849285,60.9091604272117,62.2752818118078,63.3121996834521,64.1878718896697,65.8012764950447,66.7290616102536,66.6669946223729,66.8070465306248,68.5328222768914,74.5841789101135,73.4194230483421,76.0249598673441,78.0134216285955
