tblCodeID,Code,Description,tblCodeTypeID,CodeType,Created,Modified,Deprecated
195749,11668,Pome 119 Iso-Ensk luot,1399,Station,2018-03-21,2018-03-21,False
195748,11669,Mkar 117 Oura,1399,Station,2018-03-21,2018-03-21,False
161359,1167,Pointe de Sehar,1399,Station,2016-08-14,2021-10-06,False
195747,11670,Suomenl Lelleri 123,1399,Station,2018-03-21,2018-03-21,False
195746,11671,Suomenl Äyspäänselkä 077,1399,Station,2018-03-21,2018-03-21,False
195745,11672,Suomenl Purolanlahti 046,1399,Station,2018-03-21,2018-03-21,False
195744,11673,Suomenl Varvio 212,1399,Station,2018-03-21,2018-03-21,False
195743,11674,Suomenl Virolahti 014,1399,Station,2018-03-21,2018-03-21,False
195742,11675,Raahen ed re 13,1399,Station,2018-03-21,2018-03-21,False
195741,11676,Hästryggen,1399,Station,2018-03-21,2018-03-21,False
195740,11677,Turm 201 Haarlan salmi,1399,Station,2018-03-21,2018-03-21,False
195739,11678,Kuröfjärden 193 Skåldö,1399,Station,2018-03-21,2018-03-21,False
195738,11679,Norrgrynnan 37 B,1399,Station,2018-03-21,2018-03-21,False
161360,1168,Pointe de St Quentin,1399,Station,2016-08-14,2017-09-14,False
195737,11680,Båtskärsören,1399,Station,2018-03-21,2018-03-21,False
195736,11681,Stadsfjärden Vitsten 210,1399,Station,2018-03-21,2018-03-21,False
195735,11682,Långskärslagen,1399,Station,2018-03-21,2018-03-21,False
195734,11683,Monäsviken,1399,Station,2018-03-21,2018-03-21,False
195733,11684,Pudimofjärden,1399,Station,2018-03-21,2018-03-21,False
195732,11685,Storstenen,1399,Station,2018-03-21,2018-03-21,False
195731,11686,Lindövikenin edusta,1399,Station,2018-03-21,2018-03-21,False
195730,11687,Bastufjärden,1399,Station,2018-03-21,2018-03-21,False
195729,11688,Krokbyströmmen silta 5,1399,Station,2018-03-21,2018-03-21,False
195728,11689,Kullafjärden 21,1399,Station,2018-03-21,2018-03-21,False
161361,1169,Pointe de Trenaouret,1399,Station,2016-08-14,2021-10-06,False
195727,11690,Ryssholmen länsi 93,1399,Station,2018-03-21,2018-03-21,False
195726,11691,Seitlahti 9,1399,Station,2018-03-21,2018-03-21,False
195725,11692,Skatanselkä 111,1399,Station,2018-03-21,2018-03-21,False
195724,11693,Melkinselkä 68,1399,Station,2018-03-21,2018-03-21,False
195723,11694,Skogbyfjärden 101,1399,Station,2018-03-21,2018-03-21,False
195722,11695,Leden 83,1399,Station,2018-03-21,2018-03-21,False
195721,11696,Norra Sådö 43,1399,Station,2018-03-21,2018-03-21,False
195720,11697,Bredsundsfjärden 34,1399,Station,2018-03-21,2018-03-21,False
195719,11698,Basafjärden 10,1399,Station,2018-03-21,2018-03-21,False
195718,11699,Skinnarfjärd,1399,Station,2018-03-21,2018-03-21,False
160574,117,VEJ Havn,1399,Station,2016-08-14,2020-01-24,False
161362,1170,Pointe de Trestrignel,1399,Station,2016-08-14,2021-10-06,False
195717,11700,Granskär,1399,Station,2018-03-21,2018-03-21,False
195716,11701,Järvöfjärden,1399,Station,2018-03-21,2018-03-21,False
195715,11702,Valsörsgloppet,1399,Station,2018-03-21,2018-03-21,False
195714,11703,Et kaup selkä 1,1399,Station,2018-03-21,2018-03-21,False
195713,11704,Korshamnsfjärd 16,1399,Station,2018-03-21,2018-03-21,False
195712,11705,Tottesund,1399,Station,2018-03-21,2018-03-21,False
195711,11706,Ytterbådan,1399,Station,2018-03-21,2018-03-21,False
195710,11707,Kantfjärden 33,1399,Station,2018-03-21,2018-03-21,False
195709,11708,Dr 173 Rövärholm it,1399,Station,2018-03-21,2018-03-21,False
195708,11709,Dr 166 Högholmen pohj,1399,Station,2018-03-21,2018-03-21,False
161363,1171,Pointe de Trevignon,1399,Station,2016-08-14,2017-09-14,False
195707,11710,Kem 205 Fagernäs,1399,Station,2018-03-21,2018-03-21,False
195706,11711,Hala 127 Teijons loun,1399,Station,2018-03-21,2018-03-21,False
195705,11712,Hout 52 Hålax vik,1399,Station,2018-03-21,2018-03-21,False
195704,11713,Kus 157 Matinkari it,1399,Station,2018-03-21,2018-03-21,False
195703,11714,Kus 150 Iso-Mikkelh it,1399,Station,2018-03-21,2018-03-21,False
195702,11715,Pala 124 Tammosta it,1399,Station,2018-03-21,2018-03-21,False
195701,11716,Rym 399 Eerikink koill,1399,Station,2018-03-21,2018-03-21,False
195700,11717,Rym 391 Röölä,1399,Station,2018-03-21,2018-03-21,False
195699,11718,Piik 132 Harvaluoto loun,1399,Station,2018-03-21,2018-03-21,False
195698,11719,Rym 224 Kirkkolahti,1399,Station,2018-03-21,2018-03-21,False
161364,1172,Pointe des Capucins,1399,Station,2016-08-14,2017-09-14,False
195697,11720,Turm 275 Isokask pohj,1399,Station,2018-03-21,2018-03-21,False
195696,11721,Tsalo 385 Omenas länt,1399,Station,2018-03-21,2018-03-21,False
195695,11722,Myla 376 Kaukosten letto,1399,Station,2018-03-21,2018-03-21,False
195694,11723,Myla 315 Sikaluoto it,1399,Station,2018-03-21,2018-03-21,False
195693,11724,Vehm 340 Tku-Tsalo mts,1399,Station,2018-03-21,2018-03-21,False
195692,11725,Uki 115 Kittamaa,1399,Station,2018-03-21,2018-03-21,False
195691,11726,Uki 246 Janhua,1399,Station,2018-03-21,2018-03-21,False
195690,11727,Uki 265 Lyökki,1399,Station,2018-03-21,2018-03-21,False
195689,11728,Uki 283 Iso-Pirha koill,1399,Station,2018-03-21,2018-03-21,False
195688,11729,Ejoki 490 Marskink pohj,1399,Station,2018-03-21,2018-03-21,False
161365,1173,Pointe des roches noires,1399,Station,2016-08-14,2021-10-06,False
195687,11730,Pome 260 Mkallo 4 mpk lo,1399,Station,2018-03-21,2018-03-21,False
195686,11731,Pome 115 Preiviikinlahti,1399,Station,2018-03-21,2018-03-21,False
195685,11732,Pome 56 Kolppa,1399,Station,2018-03-21,2018-03-21,False
195684,11733,Pome 58 eteläselkä,1399,Station,2018-03-21,2018-03-21,False
195683,11734,Pome 71 Arvenk pohj,1399,Station,2018-03-21,2018-03-21,False
195682,11735,Pome 72 Iso-Väkk lä,1399,Station,2018-03-21,2018-03-21,False
195681,11736,Dr 187 Vidjeholm it,1399,Station,2018-03-21,2018-03-21,False
195680,11737,Kus 168 Kasskär it,1399,Station,2018-03-21,2018-03-21,False
195679,11738,Mkar Varislinna itäp,1399,Station,2018-03-21,2018-03-21,False
195678,11739,Mkar 116 Karvian Ourat,1399,Station,2018-03-21,2018-03-21,False
161366,1174,Pointe du Bec de Vir,1399,Station,2016-08-14,2021-10-06,False
195677,11740,Suomenl Varissaari 128,1399,Station,2018-03-21,2018-03-21,False
195676,11741,Suomenl Siltakylänl 084,1399,Station,2018-03-21,2018-03-21,False
195675,11742,Suomenl Hovinsaari 104,1399,Station,2018-03-21,2018-03-21,False
195674,11743,Suomenl Halla 139,1399,Station,2018-03-21,2018-03-21,False
195673,11744,Suomenl Hillonniemi 218,1399,Station,2018-03-21,2018-03-21,False
195672,11745,Suomenl Neuvottomanl 189,1399,Station,2018-03-21,2018-03-21,False
195671,11746,Suomenl Salminlahti 185,1399,Station,2018-03-21,2018-03-21,False
195670,11747,Suomenl Virolahti 291,1399,Station,2018-03-21,2018-03-21,False
195669,11748,Suomenl Lupinlahti 242,1399,Station,2018-03-21,2018-03-21,False
195668,11749,Suomenl Virolahti 293,1399,Station,2018-03-21,2018-03-21,False
161367,1175,Pointe du Bellec,1399,Station,2016-08-14,2021-10-06,False
195667,11750,Suomenl Santio 013,1399,Station,2018-03-21,2018-03-21,False
195666,11751,Suomenl Krokö 308,1399,Station,2018-03-21,2018-03-21,False
195665,11752,Pietarsaaren ed P53,1399,Station,2018-03-21,2018-03-21,False
195664,11753,Kokkolan edusta K-D,1399,Station,2018-03-21,2018-03-21,False
195663,11754,Kokkolan edusta K-B,1399,Station,2018-03-21,2018-03-21,False
195662,11755,Kokkolan edusta K-A,1399,Station,2018-03-21,2018-03-21,False
195661,11756,Pattijoen ed re 7,1399,Station,2018-03-21,2018-03-21,False
195660,11757,Kempeleenlahti OE49,1399,Station,2018-03-21,2018-03-21,False
195659,11758,Piispanleton edusta OE47,1399,Station,2018-03-21,2018-03-21,False
195658,11759,Siikajoen ed S18,1399,Station,2018-03-21,2018-03-21,False
161368,1176,Pointe du Bellec ouest,1399,Station,2016-08-14,2021-10-06,False
195657,11760,Iin edusta Iijokisuu 20a,1399,Station,2018-03-21,2018-03-21,False
195656,11761,Kuivaniemen ed KU1,1399,Station,2018-03-21,2018-03-21,False
195655,11762,Fjurholmen 111,1399,Station,2018-03-21,2018-03-21,False
195654,11763,Kokkolan edusta K-X,1399,Station,2018-03-21,2018-03-21,False
195653,11764,Inre Kaldhamn,1399,Station,2018-03-21,2018-03-21,False
195652,11765,Kokkolan edusta K-U,1399,Station,2018-03-21,2018-03-21,False
195651,11766,Hala 144 Stora Furuholm,1399,Station,2018-03-21,2018-03-21,False
195650,11767,Hätälä P1,1399,Station,2018-03-21,2018-03-21,False
195649,11768,Uki 292 Vähä Pääskyl,1399,Station,2018-03-21,2018-03-21,False
195648,11769,Eura 540 Loukkeenmaa,1399,Station,2018-03-21,2019-08-22,False
161369,1177,Pointe du Blair,1399,Station,2016-08-14,2021-10-06,False
195647,11770,Liminganlahti 21,1399,Station,2018-03-21,2018-03-21,False
195646,11771,PERÄMERI TOE17,1399,Station,2018-03-21,2018-03-21,False
195645,11772,Rahjan ed P2,1399,Station,2018-03-21,2018-03-21,False
195644,11773,Dr 53 Vänö länt,1399,Station,2018-03-21,2018-03-21,False
195643,11774,Tavastfjärden 205,1399,Station,2018-03-21,2018-03-21,False
195642,11775,Kaldonskär 40,1399,Station,2018-03-21,2018-03-21,False
195641,11776,Luv vähäkallionkari it,1399,Station,2018-03-21,2018-03-21,False
195640,11777,Svartö hålet,1399,Station,2018-03-21,2018-03-21,False
195639,11778,Suomenl Vehkaluoto 355,1399,Station,2018-03-21,2018-03-21,False
195638,11779,Suomenl Tammio 356,1399,Station,2018-03-21,2018-03-21,False
161370,1178,Pointe du Brick,1399,Station,2016-08-14,2017-09-14,False
195637,11780,LSU 26,1399,Station,2018-03-21,2018-03-21,False
195636,11781,Happi-22 Byfjärden,1399,Station,2018-03-21,2018-03-21,False
195635,11782,UYK-3 Sipoonselkä,1399,Station,2018-03-21,2018-03-21,False
195634,11783,Gästfjärden 1,1399,Station,2018-03-21,2018-03-21,False
195633,11784,Getskärsfjärden 1,1399,Station,2018-03-21,2018-03-21,False
195632,11785,Stenskärslinjen 3,1399,Station,2018-03-21,2018-03-21,False
195631,11786,Suomenl Hellitöksens 364,1399,Station,2018-03-21,2018-03-21,False
195630,11787,Dr 52 Hiittinen länt,1399,Station,2018-03-21,2018-03-21,False
195629,11788,Rym 24 Kunstenniemi et,1399,Station,2018-03-21,2018-03-21,False
195628,11789,Vel 26 Velkuanmaa it,1399,Station,2018-03-21,2018-03-21,False
161371,1179,Pointe du Chay,1399,Station,2016-08-14,2017-09-14,False
195627,11790,Dr 47 Östra Dömaskär poh,1399,Station,2018-03-21,2018-03-21,False
195626,11791,Dr 57 Örö loun,1399,Station,2018-03-21,2018-03-21,False
195625,11792,Korp 58 Kopparholm kaakk,1399,Station,2018-03-21,2018-03-21,False
195624,11793,Par 04 Attu länt,1399,Station,2018-03-21,2018-03-21,False
195623,11794,Par 03 Sandö koill,1399,Station,2018-03-21,2018-03-21,False
195622,11795,Nau 7B Svinöholm et,1399,Station,2018-03-21,2018-03-21,False
195621,11796,Nau 12 Fagerholm lä,1399,Station,2018-03-21,2018-03-21,False
195620,11797,Nau 41 Haapaluoto et,1399,Station,2018-03-21,2018-03-21,False
195619,11798,Nau 15 Käldö it,1399,Station,2018-03-21,2018-03-21,False
195618,11799,Hout 37 Norrskata loun,1399,Station,2018-03-21,2018-03-21,False
160575,118,SJY LBMTM3,1399,Station,2016-08-14,2020-01-24,False
161372,1180,Pointe du Croisic,1399,Station,2016-08-14,2021-10-06,False
195617,11800,Iniö 33 Äppelö,1399,Station,2018-03-21,2018-03-21,False
195616,11801,Iniö 31 Iniö kaakko,1399,Station,2018-03-21,2018-03-21,False
195615,11802,Hout 50B Mossala pohj,1399,Station,2018-03-21,2018-03-21,False
195614,11803,Kus 44 Vuosnainen loun,1399,Station,2018-03-21,2018-03-21,False
195613,11804,Kus 28 Laupunen et,1399,Station,2018-03-21,2018-03-21,False
195612,11805,Rym 18 Kruununmaa länt,1399,Station,2018-03-21,2018-03-21,False
195611,11806,Nau 06 Mattnäs Fjärden,1399,Station,2018-03-21,2018-03-21,False
195610,11807,Nämpnäs,1399,Station,2018-03-21,2018-03-21,False
195609,11808,Norrnäsfjärden,1399,Station,2018-03-21,2018-03-21,False
195608,11809,Björköfjärden 189,1399,Station,2018-03-21,2018-03-21,False
161373,1181,Pointe du Gâvres est,1399,Station,2016-08-14,2017-09-14,False
195607,11810,Sandören,1399,Station,2018-03-21,2018-03-21,False
195606,11811,Myla 320 Puttanjoki suu,1399,Station,2018-03-21,2018-03-21,False
195605,11812,Selkämatala RE17,1399,Station,2018-03-21,2018-03-21,False
195604,11813,PYHÄJOKI EDUSTA PP3,1399,Station,2018-03-21,2018-03-21,False
195603,11814,Kabbölenselkä 1,1399,Station,2018-03-21,2018-03-21,False
195602,11815,GTK-C71,1399,Station,2018-03-21,2018-03-21,False
195601,11816,Ritgrund N,1399,Station,2018-03-21,2018-03-21,False
195937,11817,T36,1399,Station,2018-04-11,2019-03-26,False
195935,11818,N37,1399,Station,2018-04-11,2018-04-13,False
195933,11819,H37,1399,Station,2018-04-11,2018-04-13,False
161374,1182,Pointe du Gâvres ouest,1399,Station,2016-08-14,2017-09-14,False
195932,11820,H20,1399,Station,2018-04-11,2018-04-13,False
195931,11821,42,1399,Station,2018-04-11,2018-04-13,False
195936,11822,Osmussaar,1399,Station,2018-04-11,2018-04-13,False
195934,11823,Matsi,1399,Station,2018-04-11,2018-04-13,False
196215,11824,Tärnö 9,1399,Station,2018-05-16,2018-05-16,False
196214,11825,Torhamn 9,1399,Station,2018-05-16,2018-05-16,False
196213,11826,Torhamn 1,1399,Station,2018-05-16,2018-05-16,False
196212,11827,R1,1399,Station,2018-05-16,2018-05-16,False
196211,11828,LÅNGEBÅDAN,1399,Station,2018-05-16,2018-05-16,False
196210,11829,LYSE 4,1399,Station,2018-05-16,2019-08-16,False
161375,1183,Pointe du Heu,1399,Station,2016-08-14,2017-09-14,False
196209,11830,LYSE 8,1399,Station,2018-05-16,2018-05-16,False
196208,11831,N LINDÖN,1399,Station,2018-05-16,2018-05-16,False
196207,11832,HAE 8B,1399,Station,2018-05-16,2018-05-16,False
196206,11833,D9,1399,Station,2018-05-16,2018-05-16,False
196205,11834,D13,1399,Station,2018-05-16,2018-05-16,False
196204,11835,A999,1399,Station,2018-05-16,2018-05-16,False
196203,11836,6024B,1399,Station,2018-05-16,2018-05-16,False
196202,11837,6015 NV NYGRUND,1399,Station,2018-05-16,2018-05-16,False
196201,11838,6013 V ÖSTERHOLMARNA,1399,Station,2018-05-16,2018-05-16,False
196263,11839,6010 FURHOLMARNA,1399,Station,2018-05-24,2019-08-06,False
161376,1184,Pointe du Hoc,1399,Station,2016-08-14,2021-10-06,False
196262,11840,VAE 25,1399,Station,2018-05-24,2018-05-24,False
196261,11841,VAE 26,1399,Station,2018-05-24,2018-05-24,False
196260,11842,VAE 27,1399,Station,2018-05-24,2018-05-24,False
196259,11843,ASKIMSFJORDEN,1399,Station,2018-05-24,2018-05-24,False
196258,11844,RIVÖ FJORD N BRÄNNÖ,1399,Station,2018-05-24,2018-06-06,False
196257,11845,SV KALVÖ,1399,Station,2018-05-24,2018-05-24,False
196256,11846,S KOSTERFJORD,1399,Station,2018-05-24,2018-05-24,False
196255,11847,STIGFJORDEN,1399,Station,2018-05-24,2018-05-24,False
196254,11848,VADE 3,1399,Station,2018-05-24,2018-05-24,False
196312,11849,NK 10,1399,Station,2018-05-30,2018-05-30,False
161377,1185,Pointe du Hock,1399,Station,2016-08-14,2021-10-06,False
196311,11850,NK 11,1399,Station,2018-05-30,2018-05-30,False
196310,11851,NK 12,1399,Station,2018-05-30,2018-05-30,False
196309,11852,NK 8,1399,Station,2018-05-30,2018-05-30,False
196308,11853,NK 9,1399,Station,2018-05-30,2018-05-30,False
196307,11854,REFM2S2,1399,Station,2018-05-30,2018-05-30,False
196306,11855,TA1,1399,Station,2018-05-30,2018-05-30,False
196305,11856,TA2,1399,Station,2018-05-30,2018-05-30,False
196304,11857,TA3,1399,Station,2018-05-30,2018-05-30,False
196303,11858,TA4,1399,Station,2018-05-30,2018-05-30,False
196383,11859,S 71,1399,Station,2018-06-05,2018-06-05,False
161378,1186,Pointe du Hourdel - sud,1399,Station,2016-08-14,2021-10-06,False
196382,11860,S 72,1399,Station,2018-06-05,2018-06-05,False
196381,11861,S 74,1399,Station,2018-06-05,2018-06-05,False
196380,11862,S 75,1399,Station,2018-06-05,2018-06-05,False
196389,11863,WA2,1399,Station,2018-06-06,2018-06-06,False
196388,11864,WA3,1399,Station,2018-06-06,2018-06-06,False
196387,11865,WA4,1399,Station,2018-06-06,2018-06-06,False
196386,11866,WA5,1399,Station,2018-06-06,2018-06-06,False
196385,11867,WA7,1399,Station,2018-06-06,2018-06-06,False
196384,11868,WA8,1399,Station,2018-06-06,2018-06-06,False
196684,11869,ASKIMSFJORDEN_1,1399,Station,2018-06-21,2018-06-21,False
161379,1187,Pointe du Roselier,1399,Station,2016-08-14,2017-08-02,False
196683,11870,ASKIMSFJORDEN_3,1399,Station,2018-06-21,2018-06-21,False
196682,11871,ASKIMSFJORDEN_5,1399,Station,2018-06-21,2018-06-21,False
196681,11872,ASKIMSFJORDEN_7,1399,Station,2018-06-21,2018-06-21,False
196680,11873,Brofjorden_9,1399,Station,2018-06-21,2018-06-21,False
196679,11874,DANA FJORD_1,1399,Station,2018-06-21,2018-06-21,False
196678,11875,DANA FJORD_3,1399,Station,2018-06-21,2018-06-21,False
196677,11876,DANA FJORD_4,1399,Station,2018-06-21,2018-06-21,False
196676,11877,DANA FJORD_5,1399,Station,2018-06-21,2018-06-21,False
196675,11878,DANA FJORD_6,1399,Station,2018-06-21,2018-06-21,False
196674,11879,DANA FJORD_7,1399,Station,2018-06-21,2018-06-21,False
161380,1188,Pointe du Siège,1399,Station,2016-08-14,2021-10-06,False
196673,11880,DANA FJORD_8,1399,Station,2018-06-21,2018-06-21,False
196672,11881,DANA FJORD_9,1399,Station,2018-06-21,2018-06-21,False
196671,11882,ELLÖSE_1,1399,Station,2018-06-21,2018-06-21,False
196670,11883,ELLÖSE_3,1399,Station,2018-06-21,2018-06-21,False
196669,11884,ELLÖSE_5,1399,Station,2018-06-21,2018-06-21,False
196668,11885,ELLÖSE_7,1399,Station,2018-06-21,2018-06-21,False
196667,11886,ELLÖSE_9,1399,Station,2018-06-21,2018-06-21,False
196666,11887,FALKENBERG_3,1399,Station,2018-06-21,2018-06-21,False
196665,11888,FALKENBERG_4,1399,Station,2018-06-21,2018-06-21,False
196664,11889,FJÄLLBACKA_2,1399,Station,2018-06-21,2018-06-21,False
161381,1189,Pointe du Talut,1399,Station,2016-08-14,2017-09-14,False
196663,11890,FJÄLLBACKA_4,1399,Station,2018-06-21,2018-06-21,False
196662,11891,FJÄLLBACKA_5,1399,Station,2018-06-21,2018-06-21,False
196661,11892,FJÄLLBACKA_9,1399,Station,2018-06-21,2018-06-21,False
196660,11893,FJÄLLBACKA_INRE_10,1399,Station,2018-06-21,2018-06-21,False
196659,11894,FJÄLLBACKA_INRE_2,1399,Station,2018-06-21,2018-06-21,False
196658,11895,FJÄLLBACKA_INRE_4,1399,Station,2018-06-21,2018-06-21,False
196657,11896,FJÄLLBACKA_INRE_5,1399,Station,2018-06-21,2018-06-21,False
196656,11897,FJÄLLBACKA_INRE_9,1399,Station,2018-06-21,2018-06-21,False
196655,11898,GÖTEBORG N YTTRE KUST_1,1399,Station,2018-06-21,2018-06-21,False
196654,11899,GÖTEBORG N YTTRE KUST_2,1399,Station,2018-06-21,2018-06-21,False
160576,119,VEJ H1,1399,Station,2016-08-14,2020-01-24,False
161382,1190,Pointe du Touquet - nord,1399,Station,2016-08-14,2021-10-06,False
196653,11900,GÖTEBORG N YTTRE KUST_3,1399,Station,2018-06-21,2018-06-21,False
196652,11901,GÖTEBORG N YTTRE KUST_4,1399,Station,2018-06-21,2018-06-21,False
196651,11902,GÖTEBORG N YTTRE KUST_5,1399,Station,2018-06-21,2018-06-21,False
196650,11903,GÖTEBORG N YTTRE KUST_6,1399,Station,2018-06-21,2018-06-21,False
196649,11904,GÖTEBORG N YTTRE KUST_7,1399,Station,2018-06-21,2018-06-21,False
196648,11905,GÖTEBORG N YTTRE KUST_8,1399,Station,2018-06-21,2018-06-21,False
196647,11906,HALSE ASKERÖFJORD_1,1399,Station,2018-06-21,2018-06-21,False
196646,11907,HALSE ASKERÖFJORD_3,1399,Station,2018-06-21,2018-06-21,False
196645,11908,HALSE ASKERÖFJORD_5,1399,Station,2018-06-21,2018-06-21,False
196644,11909,HALSE ASKERÖFJORD_7,1399,Station,2018-06-21,2018-06-21,False
161383,1191,Pointe er Fosse,1399,Station,2016-08-14,2017-09-14,False
196643,11910,HAMBURGSUND_1,1399,Station,2018-06-21,2018-06-21,False
196642,11911,HAMBURGSUND_3,1399,Station,2018-06-21,2018-06-21,False
196641,11912,HAMBURGSUND_5,1399,Station,2018-06-21,2018-06-21,False
196640,11913,HAMBURGSUND_7,1399,Station,2018-06-21,2018-06-21,False
196639,11914,HAMBURGSUND_9,1399,Station,2018-06-21,2018-06-21,False
196638,11915,HAVSTENSFJORD_1,1399,Station,2018-06-21,2018-06-21,False
196637,11916,HAVSTENSFJORD_2,1399,Station,2018-06-21,2018-06-21,False
196636,11917,HAVSTENSFJORD_3,1399,Station,2018-06-21,2018-06-21,False
196635,11918,HAVSTENSFJORD_4,1399,Station,2018-06-21,2018-06-21,False
196634,11919,HAVSTENSFJORD_5,1399,Station,2018-06-21,2018-06-21,False
161384,1192,Pointe Jument,1399,Station,2016-08-14,2017-09-14,False
196633,11920,HAVSTENSFJORD_6,1399,Station,2018-06-21,2018-06-21,False
196632,11921,HAVSTENSFJORD_7,1399,Station,2018-06-21,2018-06-21,False
196631,11922,HAVSTENSFJORD_8,1399,Station,2018-06-21,2018-06-21,False
196630,11923,HAVSTENSFJORD_9,1399,Station,2018-06-21,2018-06-21,False
196629,11924,KALVÖFJORD_1,1399,Station,2018-06-21,2018-06-21,False
196628,11925,KALVÖFJORD_3,1399,Station,2018-06-21,2018-06-21,False
196627,11926,KALVÖFJORD_5,1399,Station,2018-06-21,2018-06-21,False
196626,11927,KALVÖFJORD_7,1399,Station,2018-06-21,2018-06-21,False
196625,11928,KALVÖFJORD_9,1399,Station,2018-06-21,2018-06-21,False
196624,11929,KATTEGATT UTSJÖ_1,1399,Station,2018-06-21,2018-06-21,False
161385,1193,Pointe Kerafédé,1399,Station,2016-08-14,2017-09-14,False
196623,11930,KATTEGATT UTSJÖ_11,1399,Station,2018-06-21,2018-06-21,False
196622,11931,KATTEGATT UTSJÖ_12,1399,Station,2018-06-21,2018-06-21,False
196621,11932,KATTEGATT UTSJÖ_13,1399,Station,2018-06-21,2018-06-21,False
196620,11933,KATTEGATT UTSJÖ_14,1399,Station,2018-06-21,2018-06-21,False
196619,11934,KATTEGATT UTSJÖ_3,1399,Station,2018-06-21,2018-06-21,False
196618,11935,KATTEGATT UTSJÖ_4,1399,Station,2018-06-21,2019-08-16,False
196617,11936,KLÄDESHOLMEN_1,1399,Station,2018-06-21,2018-06-21,False
196616,11937,KLÄDESHOLMEN_3,1399,Station,2018-06-21,2018-06-21,False
196615,11938,KLÄDESHOLMEN_5,1399,Station,2018-06-21,2018-06-21,False
196614,11939,KLÄDESHOLMEN_7,1399,Station,2018-06-21,2018-06-21,False
161386,1194,Pointe Leyde,1399,Station,2016-08-14,2021-10-06,False
196613,11940,KLÄDESHOLMEN_9,1399,Station,2018-06-21,2018-06-21,False
196612,11941,KUNGSHAMN_N_1,1399,Station,2018-06-21,2018-06-21,False
196611,11942,KUNGSHAMN_N_11,1399,Station,2018-06-21,2018-06-21,False
196610,11943,KUNGSHAMN_N_12,1399,Station,2018-06-21,2018-06-21,False
196609,11944,KUNGSHAMN_N_2,1399,Station,2018-06-21,2018-06-21,False
196608,11945,KUNGSHAMN_N_4,1399,Station,2018-06-21,2018-06-21,False
196607,11946,KUNGSHAMN_S_1,1399,Station,2018-06-21,2018-06-21,False
196606,11947,KUNGSHAMN_S_3,1399,Station,2018-06-21,2018-06-21,False
196605,11948,KUNGSHAMN_S_5,1399,Station,2018-06-21,2018-06-21,False
196604,11949,KUNGSHAMN_S_7,1399,Station,2018-06-21,2018-06-21,False
161387,1195,Pointe Sperneguy,1399,Station,2016-08-14,2021-10-06,False
196603,11950,KUNGSHAMN_S_9,1399,Station,2018-06-21,2018-06-21,False
196602,11951,LAHOLMSBUKTEN INRE_1,1399,Station,2018-06-21,2018-06-21,False
196601,11952,LAHOLMSBUKTEN YTTRE_10,1399,Station,2018-06-21,2018-06-21,False
196600,11953,LAHOLMSBUKTEN YTTRE_7,1399,Station,2018-06-21,2018-06-21,False
196599,11954,LAHOLMSBUKTEN YTTRE_8,1399,Station,2018-06-21,2018-06-21,False
196598,11955,LAHOLMSBUKTEN YTTRE_9,1399,Station,2018-06-21,2018-06-21,False
196597,11956,LYSEKIL V_1,1399,Station,2018-06-21,2018-06-21,False
196596,11957,LYSEKIL V_2,1399,Station,2018-06-21,2018-06-21,False
196595,11958,LYSEKIL V_3,1399,Station,2018-06-21,2018-06-21,False
196594,11959,LYSEKIL V_4,1399,Station,2018-06-21,2018-06-21,False
161388,1196,Pointe St Gildas (a),1399,Station,2016-08-14,2017-09-14,False
196593,11960,LYSEKIL V_5,1399,Station,2018-06-21,2018-06-21,False
196592,11961,LYSEKIL YTTRE KUST_1,1399,Station,2018-06-21,2018-06-21,False
196591,11962,LYSEKIL YTTRE KUST_2,1399,Station,2018-06-21,2018-06-21,False
196590,11963,LYSEKIL YTTRE KUST_3,1399,Station,2018-06-21,2018-06-21,False
196589,11964,LYSEKIL YTTRE KUST_5,1399,Station,2018-06-21,2018-06-21,False
196588,11965,LYSEKIL YTTRE KUST_6,1399,Station,2018-06-21,2018-06-21,False
196587,11966,LYSEKIL YTTRE KUST_8,1399,Station,2018-06-21,2018-06-21,False
196586,11967,LYSEKIL YTTRE KUST_9,1399,Station,2018-06-21,2018-06-21,False
196585,11968,MARSTRANDSFJORDEN_1,1399,Station,2018-06-21,2018-06-21,False
196584,11969,MARSTRANDSFJORDEN_10,1399,Station,2018-06-21,2018-06-21,False
161389,1197,Pointe St Mathieu,1399,Station,2016-08-14,2017-09-14,False
196583,11970,MARSTRANDSFJORDEN_2,1399,Station,2018-06-21,2018-06-21,False
196582,11971,MARSTRANDSFJORDEN_3,1399,Station,2018-06-21,2018-06-21,False
196581,11972,MARSTRANDSFJORDEN_4,1399,Station,2018-06-21,2018-06-21,False
196580,11973,MARSTRANDSFJORDEN_5,1399,Station,2018-06-21,2018-06-21,False
196579,11974,MARSTRANDSFJORDEN_6,1399,Station,2018-06-21,2018-06-21,False
196578,11975,MARSTRANDSFJORDEN_7,1399,Station,2018-06-21,2018-06-21,False
196577,11976,MARSTRANDSFJORDEN_8,1399,Station,2018-06-21,2018-06-21,False
196576,11977,MARSTRANDSFJORDEN_9,1399,Station,2018-06-21,2018-06-21,False
196575,11978,N ÖRESUND_1,1399,Station,2018-06-21,2018-06-21,False
196574,11979,N ÖRESUND_3,1399,Station,2018-06-21,2018-06-21,False
161390,1198,Pont de la Corde,1399,Station,2016-08-14,2017-09-14,False
