tblCodeID,Code,Description,tblCodeTypeID,CodeType,Created,Modified,Deprecated,tblCodeGUID,tblCodeTypeGUID
146685,1026,"Museum National d'Histoire Naturelle, Unite Inventaire et Suivi de la Biodiversite  (ISB)",1398,EDMO,2015-02-06,2021-08-14,False,8a229f98-02f3-4355-a23e-3f6834e4e366,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146686,1027,"Universite de Montpellier II, Laboratoire de Geophysique et d'Hydrodynamique en Forage",1398,EDMO,2015-02-06,2021-08-14,False,1a9ac82f-a279-4032-82e3-f314322f4b21,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146687,1028,"Geology service, Mapping and geoinformation",1398,EDMO,2015-02-06,2021-09-01,False,02a37904-f414-4cd7-950d-9a104c5ee205,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146688,1029,École Normale Supérieure Institute of Marine Biogeochemistry,1398,EDMO,2015-02-06,2020-09-28,False,2c80016f-09b4-4d33-add7-80516b3ed0b6,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
144797,103,"University of Hamburg, Institute of Meteorology",1398,EDMO,2015-02-06,2020-09-28,False,aad8d1d4-dbbe-41dd-9257-3e4231930e94,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146689,1031,"Ifremer, Centre Manche, Mer du Nord",1398,EDMO,2015-02-06,2021-08-14,False,482c539e-cdc0-4484-8afb-04fdfa97407c,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146690,1032,Black Sea Basin Directorate,1398,EDMO,2015-02-06,2020-09-28,False,b69cb8f8-b432-451c-8495-cbe713b8753d,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146691,1033,"University of Antwerp, Department of Biology, Ecosystem Management Research Group",1398,EDMO,2015-02-06,2020-09-28,False,13d01a97-0ebb-4341-9b16-33dba00b3d82,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146692,1034,Euras,1398,EDMO,2015-02-06,2020-09-28,False,5a4af0f3-64df-4f49-b554-6f8e384bf62a,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146693,1035,"Université Catholique de Louvain, Marine Biology Laboratory",1398,EDMO,2015-02-06,2020-12-05,False,4f52ff27-90fd-4c93-85e6-242ca4788b16,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146694,1036,Resource Analysis,1398,EDMO,2015-02-06,2020-09-28,False,7eec6e5a-6cf3-46e1-838c-d20f2dda717e,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146695,1037,"University of Antwerp, Department of Biology, Laboratory for Ecophysiology, Biochemistry and Toxicology",1398,EDMO,2015-02-06,2020-09-28,False,e3fbddd2-0d51-4c0f-ab1a-cbe175133dc1,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146696,1038,"CEA, Dept Dase, Service TMG",1398,EDMO,2015-02-06,2021-08-14,False,3fdcbf86-c98a-4fc8-bf09-b4fb35a978c7,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146697,1039,"CEA, Institut de  Radioprotection et de Surete Nucleaire",1398,EDMO,2015-02-06,2021-08-14,False,51225c8f-6b29-4a7b-a866-9ce1d1818959,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
144798,104,"State Office for Water Economy and Shore, Schleswig-Holstein, Kiel",1398,EDMO,2015-02-06,2020-09-28,True,17ff6d45-9dcd-4f0b-96b7-b2d75ab7e80a,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146698,1040,"CETE, CETE Aix",1398,EDMO,2015-02-06,2021-08-14,False,6e6d4d21-431d-4cd8-8232-c09ceeff32b6,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146699,1041,"CNEVA, Lab. Pathologie Animaux Aquatiques",1398,EDMO,2015-02-06,2021-08-14,False,d3cf877c-09ff-477e-a179-c3b54cf07a7c,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146700,1042,"CNRS, Insu Technical Division (Plouzané) (DT INSU)",1398,EDMO,2015-02-06,2021-09-01,False,3b673567-7a83-4dc7-a5fd-09b769bbc823,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146701,1043,"COM, Physical and Biogeochemical Oceanography Laboratory (Endoume) (LOPB)",1398,EDMO,2015-02-06,2021-09-01,False,73da97b3-e1c1-419d-9e56-c1024707b0c7,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146702,1044,"CNRS, Institut de Geodynamique (Sophia Antipolis)",1398,EDMO,2015-02-06,2021-08-14,False,5e2fb4b7-933a-44eb-9974-e4ad9c420dc9,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146703,1045,"CNRS, Institut Pierre Simon Laplace  (IPSL)",1398,EDMO,2015-02-06,2021-08-14,False,4f43c66e-9408-4db7-b56e-db69b69cb1dd,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146704,1046,"CNRS, Laboratory Of Sciences Of Marine Environment (LEMAR)",1398,EDMO,2015-02-06,2021-09-01,False,ec9f8909-0e21-42f1-a0a6-64d17b65ae0f,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146705,1047,CREOCEAN (CREOCEAN),1398,EDMO,2015-02-06,2021-09-01,False,61494ad1-0d47-4d02-ad75-d9cfaddb1371,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146706,1048,Dir. Departementale Equipement Finistere,1398,EDMO,2015-02-06,2021-08-14,False,d9ec78c9-ed59-4f51-92a9-ce9a0ca66ba2,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146707,1049,Dir. Departementale Equipement Morbihan,1398,EDMO,2015-02-06,2021-08-14,False,9cc0dc62-fb2c-4934-a9d2-4c645faf5f47,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
144799,105,Coastal Research Station of the NLOE (CRS),1398,EDMO,2015-02-06,2020-11-03,False,3fb299dc-e9dd-473c-98b4-a42b1a154632,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146708,1050,Dir. Departementale Equipement Vendee,1398,EDMO,2015-02-06,2021-08-14,False,de1ab1fd-1815-46fd-96c0-6bea7ecb31d0,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146709,1051,UNKNOWN,1398,EDMO,2015-02-06,2021-12-22,False,61c38b0e-937b-4b0e-9267-42460dc26d92,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146710,1052,GENAVIR Brest,1398,EDMO,2015-02-06,2021-09-01,False,f3ea2e7e-059c-439f-82ab-722846a7d87d,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146711,1053,"Ifremer, GENAVIR (La Seyne sur Mer)",1398,EDMO,2015-02-06,2021-08-14,False,0eeb8c72-ba0e-4f2d-8099-a61b4625750a,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146712,1054,Ifremer Head Office (Ifremer),1398,EDMO,2015-02-06,2022-02-19,False,92aea5c0-9eb2-4586-8d40-1bf86f0dccab,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146713,1056,"Ifremer, Station de la Tremblade",1398,EDMO,2015-02-06,2021-08-14,False,9cb20bac-843b-4a4f-9881-1e35a022f169,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146714,1057,"Ifremer, TSI/AS, Acoustic Seismic (IFREMER / TSI / AS)",1398,EDMO,2015-02-06,2021-09-01,False,1951d01c-66c0-461e-bc83-65fc0d35a033,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146715,1059,French Petroleum Institute New Energies (Rueil-Malmaison) (IFPEN),1398,EDMO,2015-02-06,2021-09-01,False,205d97da-ed2f-44d8-83f5-482cd400bf8a,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
144800,106,"Alfred Wegener Institute Helmholtz Centre for Polar and Marine Research, Geophysics Department (AWI)",1398,EDMO,2015-02-06,2023-01-27,False,12231f0a-bd81-4e44-83d3-afa55280f28b,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146716,1060,"Institut Geographique National, Ecole Nationale Des Sciences Geographiques (IGN/ENSG)",1398,EDMO,2015-02-06,2021-09-01,False,b78c1eba-14eb-4ca9-b97e-f784df660a12,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146717,1061,Fugro France SA,1398,EDMO,2015-02-06,2021-08-14,False,778797f1-2604-45d2-b6bf-39dd5d22cb3a,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146718,1062,"IRD, Centre de Cayenne- Guyane",1398,EDMO,2015-02-06,2021-08-14,False,e58732f6-26e3-47cf-a9c8-66f35a194e8e,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146719,1063,"IRD, Centre de la Martinique",1398,EDMO,2015-02-06,2021-09-01,False,1ca1c2bf-c025-4184-9651-3c52a8d780c1,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146720,1064,"IRD, Centre de la Reunion",1398,EDMO,2015-02-06,2021-08-14,False,0813198b-c128-4c80-a14c-6805a5c35f45,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146721,1065,"IRD, Centre de Montpellier",1398,EDMO,2015-02-06,2021-08-14,False,52197435-8d9a-4fba-8029-ea75c3503b16,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146722,1066,"IRD, Centre de Papeete",1398,EDMO,2015-02-06,2021-08-14,False,0a544397-ddb5-43f1-9ff3-9838cbe5ffec,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146723,1067,"IRD, Centre Toga Le Havre",1398,EDMO,2015-02-06,2021-08-14,True,3281a123-6b0c-404e-9960-66335e50542b,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146724,1068,ISTPM (Ifremer Nantes),1398,EDMO,2015-02-06,2021-08-14,True,669b4ad4-1d74-40ee-ae4f-0a68599692bb,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146725,1069,"Meteo France, Centre Meteorologique Nevers",1398,EDMO,2015-02-06,2021-09-01,True,ecbdde0b-174c-43c3-88df-f8a641a65c73,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
144801,107,"Alfred Wegener Institute Helmholtz Centre for Polar and Marine Research, Nutrient Group (AWI)",1398,EDMO,2015-02-06,2020-09-28,False,9a6f0887-5e47-4b92-b4ac-6b001b2398cf,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146726,1070,National Center for Meteorological Research (Paris) (CNRM),1398,EDMO,2015-02-06,2021-09-01,False,9700b452-f687-421b-ad33-f75e99e83697,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146727,1071,SESAM,1398,EDMO,2015-02-06,2021-08-14,False,ebc01a55-0e5e-4205-80e0-e2b05c8ed960,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146728,1072,"Universite Sciences et Technologies de Lille 1, Laboatoire Sedimentologie et Geochimie",1398,EDMO,2015-02-06,2021-09-01,True,36c07ffd-90f3-4177-badd-f756d8107006,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146729,1073,"Universite d'Orleans, Laboratoire Geologie Dynamique Orleans",1398,EDMO,2015-02-06,2021-08-14,False,661b21c7-d203-4ced-bcd7-0702c554583d,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146730,1074,"University of Bordeaux I, Center for study of tropical geography (CEGET)",1398,EDMO,2015-02-06,2021-09-01,False,1c83d886-1ff2-4b8d-9d73-ee84a5f91d70,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146731,1075,"University of Bordeaux I, IGBA Talence (IGBA)",1398,EDMO,2015-02-06,2021-09-01,False,047cc58c-b88f-408e-901a-fb9b1658f130,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146732,1076,"University of Bordeaux I, Amenagement institute",1398,EDMO,2015-02-06,2021-09-01,False,0430f4fd-c5d6-4af5-be94-758479070656,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146733,1077,"University of Bordeaux I, Marine Biology Institut",1398,EDMO,2015-02-06,2021-09-01,False,50c7fdee-d63a-4ad6-9853-b1aeb1699316,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
146734,1079,"Geo-Ocean Laboratory, UMR 6538 (LGO)",1398,EDMO,2015-02-06,2023-03-09,True,44a0d02c-d484-4a2d-9916-79e3e672c391,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
144802,108,"CNR, Istituto di Scienze Marine (Sezione di Venezia)",1398,EDMO,2015-02-06,2021-09-01,False,51ee958d-3b1c-4e60-a76f-1b1cb46e1d19,a6b6c7f8-c1cd-4bc0-bf9b-0895aa316618
